NUM_AUTORIZACION_TC,MON_MOVIMIENTO_QUETZALIZADO,FEC_AUTORIZACION,TIP_NEGOCIO,PAIS_ORIGEN,COD_MONEDA_ORIGEN,COD_PROD_EMISOR,NUM_CTA_DEB,COD_CLIENTE,IND_ANOMALA,IND_ESTADO_INACTIVA,PORC_RETIRO,CNT_CUENTAS_DISTINTAS,IND_DEBAJO_UMBRAL_15K,IND_SUP_15K,CNT_RETIRO_CUENTA,CNT_CAJEROS_DISTINTOS
757164,500.0,2005-10-21 18:26:00,3357,37,29,2,32605,34859,1,0,0.27,1,0,0,3,1
238613,500.0,2005-06-30 19:21:00,4515,37,29,4,21363,23997,1,0,0.66,1,0,0,1,1
635922,500.0,2005-09-26 13:34:00,2721,37,29,2,32605,34859,1,0,0.05,1,0,0,2,1
915760,500.0,2005-11-24 18:29:00,2724,37,29,4,26720,37007,1,0,0.11,1,0,0,1,1
569871,500.0,2005-09-11 16:28:00,4554,37,29,4,23658,21845,1,0,0.29,1,0,0,1,1
278954,300.0,2005-07-09 13:55:00,4224,37,29,4,26720,37007,1,0,0.33,1,0,0,1,1
178427,300.0,2005-06-15 21:25:00,4012,37,29,2,32605,34859,1,0,107.14,1,0,0,2,1
38450,1000.0,2005-05-11 17:32:00,1673,37,29,10,40684,35477,1,0,0.09,1,0,0,1,1
577070,500.0,2005-09-13 19:07:00,3374,37,29,4,23658,21845,1,0,0.67,1,0,0,1,1
628406,300.0,2005-09-24 12:48:00,3452,37,29,4,38229,36655,1,0,0.22,1,0,0,1,1
41662,200.0,2005-05-12 18:19:00,3914,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
564374,100.0,2005-09-10 11:10:00,3452,37,29,4,38229,36655,1,0,0.12,1,0,0,1,1
102422,500.0,2005-05-28 10:22:00,4515,37,29,4,21363,23997,1,0,0.95,1,0,0,1,1
637570,100.0,2005-09-26 19:18:00,2724,37,29,4,26720,37007,1,0,0.02,1,0,0,1,1
139077,100.0,2005-06-05 10:16:00,1943,37,29,10,41181,17392,1,0,0.1,1,0,0,1,1
703277,100.0,2005-10-11 06:13:00,3988,37,29,4,38229,36655,1,0,0.11,1,0,0,1,1
292886,300.0,2005-07-12 19:23:00,4172,37,29,10,40684,35477,1,0,0.01,1,0,0,1,1
65115,100.0,2005-05-17 06:51:00,319,37,29,4,23658,21845,1,0,0.03,1,0,0,1,1
390643,200.0,2005-08-01 06:08:00,3988,37,29,4,38229,36655,1,0,0.08,1,0,0,1,1
553332,200.0,2005-09-07 13:27:00,2721,37,29,2,32605,34859,1,0,0.02,1,0,0,1,1
523767,600.0,2005-09-01 07:40:00,1661,37,29,5,41042,36350,1,0,0.01,1,0,0,1,1
171874,200.0,2005-06-15 10:51:00,1551,37,29,10,40684,35477,1,0,0.05,1,0,0,1,1
574334,300.0,2005-09-13 07:58:00,2724,37,29,4,26720,37007,1,0,0.92,1,0,0,1,1
106728,300.0,2005-05-29 11:30:00,1761,37,29,2,11197,29546,1,0,0.21,1,0,0,1,1
362614,200.0,2005-07-26 18:17:00,2696,37,29,4,21363,23997,1,0,0.06,1,0,0,2,2
307205,500.0,2005-07-15 15:17:00,178,37,29,4,23658,21845,1,0,0.19,1,0,0,1,1
323036,100.0,2005-07-17 13:56:00,4576,37,29,4,21363,23997,1,0,21.05,1,0,0,2,2
22846,200.0,2005-05-06 19:11:00,2696,37,29,4,21363,23997,1,0,0.15,1,0,0,1,1
336096,1000.0,2005-07-20 10:46:00,1551,37,29,10,40684,35477,1,0,0.15,1,0,0,2,2
639678,300.0,2005-09-27 15:15:00,938,37,29,4,23658,21845,1,0,0.23,1,0,0,1,1
493820,500.0,2005-08-25 10:07:00,1637,37,29,5,41042,36350,1,0,0.01,1,0,0,1,1
12504,700.0,2005-05-03 19:11:00,2224,37,29,2,1106,24676,1,0,0.57,1,0,0,1,1
630070,200.0,2005-09-24 17:33:00,605,37,29,2,11197,29546,1,0,0.29,1,0,0,1,1
113716,500.0,2005-05-31 08:48:00,1661,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
142418,200.0,2005-06-06 11:24:00,3384,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
912289,100.0,2005-11-23 19:12:00,3721,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
178700,700.0,2005-06-16 06:25:00,2892,37,29,2,1106,24676,1,0,0.56,1,0,0,1,1
197650,100.0,2005-06-20 07:50:00,4007,37,29,2,1106,24676,1,0,0.2,1,0,0,1,1
183175,1000.0,2005-06-16 17:52:00,3410,37,29,4,23658,21845,1,0,0.25,1,0,0,1,1
837673,100.0,2005-11-08 09:28:00,1661,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
506902,400.0,2005-08-28 15:31:00,5431,37,29,4,23658,21845,1,0,0.26,1,0,0,1,1
25220,100.0,2005-05-07 12:55:00,2696,37,29,4,21363,23997,1,0,0.09,1,0,0,1,1
850608,500.0,2005-11-11 16:46:00,3988,37,29,4,38229,36655,1,0,0.98,1,0,0,1,1
89198,300.0,2005-05-23 19:24:00,1723,37,29,4,23658,21845,1,0,0.09,1,0,0,1,1
203873,100.0,2005-06-22 07:55:00,4007,37,29,2,1106,24676,1,0,0.25,1,0,0,1,1
620929,300.0,2005-09-22 14:55:00,318,37,29,2,11197,29546,1,0,0.64,1,0,0,1,1
557835,100.0,2005-09-08 17:01:00,3988,37,29,4,38229,36655,1,0,0.1,1,0,0,1,1
178676,200.0,2005-06-16 06:17:00,2793,37,29,4,26720,37007,1,0,0.06,1,0,0,1,1
453911,200.0,2005-08-15 11:51:00,3357,37,29,2,32605,34859,1,0,0.01,1,0,0,1,1
281394,300.0,2005-07-09 22:00:00,3886,37,29,10,40684,35477,1,0,0.01,1,0,0,2,2
858537,100.0,2005-11-13 14:15:00,1761,37,29,2,11197,29546,1,0,0.33,1,0,0,1,1
253197,200.0,2005-07-03 12:30:00,2307,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
358802,200.0,2005-07-25 18:06:00,3391,37,29,4,23658,21845,1,0,0.17,1,0,0,1,1
281092,200.0,2005-07-09 19:55:00,1723,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
558625,200.0,2005-09-08 19:01:00,4225,37,29,4,26720,37007,1,0,0.52,1,0,0,1,1
612299,500.0,2005-09-20 09:32:00,1673,37,29,10,40684,35477,1,0,0.37,1,0,0,1,1
857889,100.0,2005-11-13 12:15:00,3452,37,29,4,38229,36655,1,0,0.24,1,0,0,1,1
525194,300.0,2005-09-01 11:27:00,1943,37,29,10,41181,17392,1,0,0.18,1,0,0,1,1
476194,500.0,2005-08-20 08:50:00,2721,37,29,2,32605,34859,1,0,0.04,1,0,0,1,1
527367,200.0,2005-09-01 16:32:00,2696,37,29,4,21363,23997,1,0,0.2,1,0,0,1,1
269538,600.0,2005-07-07 17:22:00,2696,37,29,4,21363,23997,1,0,0.67,1,0,0,1,1
412506,500.0,2005-08-05 19:30:00,3464,37,29,4,23658,21845,1,0,0.16,1,0,0,1,1
831989,100.0,2005-11-06 14:35:00,2731,37,29,4,21363,23997,1,0,0.68,1,0,0,1,1
817748,1000.0,2005-11-03 13:04:00,4475,37,29,10,40684,35477,1,0,0.02,1,0,0,2,1
434009,200.0,2005-08-12 07:39:00,4012,37,29,2,32605,34859,1,0,0.02,1,0,0,1,1
297531,500.0,2005-07-14 07:39:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
905946,200.0,2005-11-22 09:49:00,4007,37,29,2,1106,24676,1,0,0.08,1,0,0,1,1
841806,100.0,2005-11-09 11:38:00,936,37,29,2,1106,24676,1,0,0.91,1,0,0,1,1
562619,200.0,2005-09-09 19:23:00,4515,37,29,4,21363,23997,1,0,12.98,1,0,0,1,1
164052,100.0,2005-06-13 09:48:00,2826,37,29,2,11197,29546,1,0,0.06,1,0,0,2,1
654841,200.0,2005-09-30 17:02:00,2696,37,29,4,21363,23997,1,0,0.2,1,0,0,1,1
928373,1300.0,2005-11-27 19:46:00,3055,37,29,10,40684,35477,1,0,0.1,1,0,0,1,1
80600,500.0,2005-05-21 10:22:00,335,37,29,2,11197,29546,1,0,0.16,1,0,0,1,1
763569,100.0,2005-10-23 11:44:00,2224,37,29,2,1106,24676,1,0,0.12,1,0,0,1,1
82609,200.0,2005-05-21 15:49:00,3452,37,29,4,38229,36655,1,0,0.99,1,0,0,1,1
75790,200.0,2005-05-19 19:59:00,3489,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
819555,100.0,2005-11-03 18:30:00,2792,37,29,2,1106,24676,1,0,0.19,1,0,0,1,1
712737,100.0,2005-10-13 17:26:00,2696,37,29,4,21363,23997,1,0,250.0,1,0,0,1,1
565022,100.0,2005-09-10 12:35:00,2892,37,29,2,1106,24676,1,0,16.37,1,0,0,1,1
532535,600.0,2005-09-02 15:05:00,2724,37,29,4,26720,37007,1,0,0.42,1,0,0,1,1
164050,600.0,2005-06-13 09:48:00,2826,37,29,2,11197,29546,1,0,0.34,1,0,0,1,1
684800,100.0,2005-10-06 06:04:00,3988,37,29,4,38229,36655,1,0,0.07,1,0,0,1,1
454188,200.0,2005-08-15 12:15:00,326,37,29,2,1106,24676,1,0,0.15,1,0,0,1,1
195549,100.0,2005-06-19 12:39:00,1829,37,29,10,41181,17392,1,0,0.17,1,0,0,1,1
130074,100.0,2005-06-03 05:58:00,3988,37,29,4,38229,36655,1,0,0.2,1,0,0,1,1
504946,500.0,2005-08-28 08:10:00,202,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
346647,500.0,2005-07-22 18:49:00,4224,37,29,4,26720,37007,1,0,0.06,1,0,0,1,1
345779,1900.0,2005-07-22 16:43:00,2696,37,29,4,21363,23997,1,0,29.34,1,1,0,1,1
549282,200.0,2005-09-06 12:11:00,442,37,29,4,23658,21845,1,0,0.1,1,0,0,1,1
86812,100.0,2005-05-23 08:05:00,2892,37,29,2,1106,24676,1,0,0.17,1,0,0,1,1
538692,300.0,2005-09-03 16:44:00,1967,37,29,4,23658,21845,1,0,0.07,1,0,0,1,1
894777,100.0,2005-11-19 13:57:00,3801,37,29,2,1106,24676,1,0,0.03,1,0,0,1,1
890448,200.0,2005-11-18 18:07:00,3498,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
921522,200.0,2005-11-26 09:42:00,700,37,29,4,38229,36655,1,0,0.5,1,0,0,1,1
752444,200.0,2005-10-20 17:20:00,3911,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
82367,1200.0,2005-05-21 14:52:00,581,37,29,10,40684,35477,1,0,0.24,1,0,0,2,2
715492,200.0,2005-10-14 12:51:00,38,37,29,4,23658,21845,1,0,0.36,1,0,0,1,1
150157,500.0,2005-06-08 18:31:00,3461,37,29,4,23658,21845,1,0,0.17,1,0,0,2,1
58408,500.0,2005-05-15 13:48:00,1168,37,29,2,11197,29546,1,0,0.41,1,0,0,1,1
410206,100.0,2005-08-05 12:48:00,3988,37,29,4,38229,36655,1,0,0.05,1,0,0,1,1
580060,500.0,2005-09-14 14:01:00,1682,37,29,4,23658,21845,1,0,0.32,1,0,0,1,1
711160,300.0,2005-10-13 11:28:00,2826,37,29,2,11197,29546,1,0,0.2,1,0,0,1,1
854589,1000.0,2005-11-12 13:53:00,4197,37,29,2,11197,29546,1,0,1754.39,1,0,0,1,1
837128,600.0,2005-11-07 20:59:00,2946,37,29,2,11197,29546,1,0,9.91,1,0,0,1,1
35046,100.0,2005-05-10 15:56:00,2725,37,29,4,26720,37007,1,0,0.58,1,0,0,1,1
22029,500.0,2005-05-06 16:55:00,4038,37,29,4,26720,37007,1,0,0.77,1,0,0,1,1
407960,300.0,2005-08-04 18:21:00,2725,37,29,4,26720,37007,1,0,0.18,1,0,0,1,1
423435,200.0,2005-08-08 18:31:00,3057,37,29,4,26720,37007,1,0,0.06,1,0,0,1,1
202554,100.0,2005-06-21 16:12:00,5431,37,29,4,23658,21845,1,0,0.03,1,0,0,1,1
125505,1000.0,2005-06-01 19:42:00,5431,37,29,4,23658,21845,1,0,0.3,1,0,0,1,1
702124,200.0,2005-10-10 16:24:00,38,37,29,4,23658,21845,1,0,0.12,1,0,0,1,1
463296,200.0,2005-08-16 22:15:00,325,37,29,4,23658,21845,1,0,0.04,1,0,0,1,1
852216,400.0,2005-11-12 07:33:00,2724,37,29,4,26720,37007,1,0,0.15,1,0,0,1,1
427035,500.0,2005-08-09 20:08:00,284,37,29,4,23658,21845,1,0,0.21,1,0,0,2,2
772598,200.0,2005-10-25 20:39:00,1551,37,29,10,40684,35477,1,0,0.0,1,0,0,1,1
710784,1700.0,2005-10-13 09:48:00,434,37,29,10,40684,35477,1,0,0.03,1,0,0,1,1
146885,100.0,2005-06-07 17:33:00,2696,37,29,4,21363,23997,1,0,0.99,1,0,0,1,1
273490,1000.0,2005-07-08 15:21:00,2725,37,29,4,26720,37007,1,0,2.52,1,0,0,2,2
935989,700.0,2005-11-29 16:49:00,3988,37,29,4,38229,36655,1,0,0.32,1,0,0,2,1
673477,500.0,2005-10-03 13:28:00,4013,37,29,10,40684,35477,1,0,0.0,1,0,0,1,1
903824,100.0,2005-11-21 16:06:00,3458,37,29,4,23658,21845,1,0,0.07,1,0,0,1,1
55834,300.0,2005-05-15 07:18:00,5138,37,29,10,40684,35477,1,0,0.44,1,0,0,1,1
193282,200.0,2005-06-18 18:03:00,3795,37,29,2,11197,29546,1,0,0.47,1,0,0,2,2
98349,600.0,2005-05-27 10:20:00,1761,37,29,2,11197,29546,1,0,0.23,1,0,0,1,1
351648,2000.0,2005-07-23 19:35:00,5431,37,29,4,23658,21845,1,0,0.36,1,1,0,1,1
13360,500.0,2005-05-04 09:29:00,1661,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
678141,500.0,2005-10-04 13:21:00,4012,37,29,2,32605,34859,1,0,0.07,1,0,0,1,1
63440,300.0,2005-05-16 16:31:00,2793,37,29,4,26720,37007,1,0,0.33,1,0,0,1,1
328163,200.0,2005-07-18 14:41:00,2021,37,29,4,21363,23997,1,0,0.2,1,0,0,2,2
74839,600.0,2005-05-19 16:36:00,2810,37,29,4,21363,23997,1,0,1.0,1,0,0,1,1
674217,500.0,2005-10-03 15:50:00,1943,37,29,10,41181,17392,1,0,0.49,1,0,0,1,1
178341,200.0,2005-06-15 20:58:00,623,37,29,2,11197,29546,1,0,0.16,1,0,0,2,2
412512,300.0,2005-08-05 19:31:00,3464,37,29,4,23658,21845,1,0,0.1,1,0,0,2,1
391412,500.0,2005-08-01 10:11:00,3410,37,29,4,23658,21845,1,0,0.2,1,0,0,1,1
392958,500.0,2005-08-01 14:24:00,1943,37,29,10,41181,17392,1,0,0.32,1,0,0,1,1
471529,100.0,2005-08-18 22:56:00,422,37,29,10,41181,17392,1,0,0.47,1,0,0,1,1
208087,300.0,2005-06-23 13:29:00,1896,37,29,2,32605,34859,1,0,0.26,1,0,0,1,1
541899,100.0,2005-09-04 13:16:00,4348,37,29,4,38229,36655,1,0,0.07,1,0,0,1,1
145420,300.0,2005-06-07 11:16:00,1168,37,29,2,11197,29546,1,0,0.15,1,0,0,1,1
353975,300.0,2005-07-24 13:35:00,352,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
6881,300.0,2005-05-02 14:22:00,1943,37,29,10,41181,17392,1,0,0.24,1,0,0,1,1
97924,100.0,2005-05-27 07:24:00,2790,37,29,2,1106,24676,1,0,0.25,1,0,0,1,1
739446,200.0,2005-10-17 17:12:00,1943,37,29,10,41181,17392,1,0,0.23,1,0,0,2,1
896269,300.0,2005-11-19 17:51:00,4224,37,29,4,23658,21845,1,0,0.09,1,0,0,1,1
40481,300.0,2005-05-12 13:02:00,1551,37,29,10,40684,35477,1,0,0.03,1,0,0,1,1
601487,1000.0,2005-09-17 14:01:00,2696,37,29,4,21363,23997,1,0,709.22,1,0,0,1,1
427336,100.0,2005-08-10 07:57:00,4007,37,29,2,1106,24676,1,0,0.3,1,0,0,1,1
751089,200.0,2005-10-20 12:50:00,4225,37,29,2,1106,24676,1,0,0.15,1,0,0,1,1
33624,100.0,2005-05-10 09:52:00,4217,37,29,4,21363,23997,1,0,0.24,1,0,0,1,1
513696,200.0,2005-08-30 14:05:00,4224,37,29,4,23658,21845,1,0,0.14,1,0,0,1,1
261499,600.0,2005-07-05 15:54:00,2696,37,29,4,21363,23997,1,0,0.4,1,0,0,1,1
214337,300.0,2005-06-25 10:52:00,2696,37,29,4,21363,23997,1,0,555.56,1,0,0,1,1
330485,500.0,2005-07-18 19:35:00,2725,37,29,4,26720,37007,1,0,0.4,1,0,0,2,1
81522,400.0,2005-05-21 12:36:00,945,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
500740,200.0,2005-08-27 08:12:00,2724,37,29,4,26720,37007,1,0,0.19,1,0,0,1,1
653022,500.0,2005-09-30 13:54:00,1943,37,29,10,41181,17392,1,0,370.37,1,0,0,2,1
855944,300.0,2005-11-12 18:13:00,1894,37,29,4,26720,37007,1,0,0.11,1,0,0,3,2
837346,200.0,2005-11-08 07:34:00,1551,37,29,10,40684,35477,1,0,0.01,1,0,0,1,1
156982,200.0,2005-06-10 21:49:00,1445,37,29,4,26720,37007,1,0,0.04,1,0,0,1,1
931708,1500.0,2005-11-28 18:34:00,576,37,29,2,11197,29546,1,0,10.0,1,0,0,1,1
305023,100.0,2005-07-15 11:31:00,3988,37,29,4,38229,36655,1,0,0.02,1,0,0,2,2
59064,200.0,2005-05-15 15:45:00,2855,37,29,2,1106,24676,1,0,0.15,1,0,0,1,1
821093,200.0,2005-11-04 10:22:00,2731,37,29,4,21363,23997,1,0,0.45,1,0,0,2,1
63720,1500.0,2005-05-16 17:21:00,2847,37,29,10,40684,35477,1,0,0.96,1,0,0,2,2
176907,400.0,2005-06-15 18:48:00,364,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
123273,500.0,2005-06-01 15:29:00,1943,37,29,10,41181,17392,1,0,0.26,1,0,0,1,1
864857,200.0,2005-11-14 19:39:00,422,37,29,10,41181,17392,1,0,1.99,1,0,0,2,2
902289,200.0,2005-11-21 10:43:00,4292,37,29,4,26720,37007,1,0,0.91,1,0,0,1,1
259442,100.0,2005-07-05 07:52:00,4007,37,29,2,1106,24676,1,0,0.19,1,0,0,1,1
356579,300.0,2005-07-25 10:36:00,4274,37,29,4,21363,23997,1,0,4.63,1,0,0,1,1
705405,500.0,2005-10-11 16:22:00,2721,37,29,2,32605,34859,1,0,0.08,1,0,0,3,1
678140,2000.0,2005-10-04 13:21:00,615,37,29,2,11197,29546,1,0,2469.14,1,1,0,1,1
73576,200.0,2005-05-19 11:33:00,1943,37,29,10,41181,17392,1,0,0.19,1,0,0,2,2
396839,600.0,2005-08-02 08:39:00,3385,37,29,5,41042,36350,1,0,0.01,1,0,0,1,1
481333,500.0,2005-08-21 11:29:00,1551,37,29,10,40684,35477,1,0,0.89,1,0,0,1,1
717894,500.0,2005-10-14 16:50:00,2721,37,29,2,32605,34859,1,0,0.26,1,0,0,2,1
196803,200.0,2005-06-19 17:32:00,3783,37,29,2,11197,29546,1,0,0.45,1,0,0,1,1
851022,300.0,2005-11-11 17:53:00,51,37,29,4,23658,21845,1,0,0.26,1,0,0,2,2
653138,300.0,2005-09-30 14:09:00,2721,37,29,2,32605,34859,1,0,0.04,1,0,0,1,1
651861,500.0,2005-09-30 11:37:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
368021,400.0,2005-07-28 11:08:00,4406,37,29,5,41042,36350,1,0,0.0,1,0,0,3,2
405470,800.0,2005-08-04 09:55:00,3374,37,29,4,21363,23997,1,0,0.99,1,0,0,1,1
863120,200.0,2005-11-14 17:21:00,2772,37,29,4,38229,36655,1,0,0.65,1,0,0,1,1
130678,200.0,2005-06-03 10:06:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,2,1
364578,200.0,2005-07-27 12:49:00,2721,37,29,2,32605,34859,1,0,0.04,1,0,0,1,1
620584,300.0,2005-09-22 13:23:00,2721,37,29,2,32605,34859,1,0,0.02,1,0,0,1,1
847434,500.0,2005-11-10 19:17:00,2135,37,29,4,23658,21845,1,0,0.27,1,0,0,1,1
877167,500.0,2005-11-16 13:02:00,4012,37,29,2,32605,34859,1,0,0.21,1,0,0,1,1
332460,200.0,2005-07-19 12:39:00,2721,37,29,2,32605,34859,1,0,0.03,1,0,0,1,1
546611,300.0,2005-09-05 16:47:00,4012,37,29,2,32605,34859,1,0,0.02,1,0,0,1,1
635917,500.0,2005-09-26 13:34:00,2721,37,29,2,32605,34859,1,0,0.05,1,0,0,1,1
11299,100.0,2005-05-03 15:41:00,2696,37,29,4,21363,23997,1,0,7.46,1,0,0,1,1
789802,400.0,2005-10-29 14:15:00,1676,37,29,4,23658,21845,1,0,0.36,1,0,0,2,1
314570,100.0,2005-07-16 11:38:00,2772,37,29,4,38229,36655,1,0,0.03,1,0,0,1,1
264675,500.0,2005-07-06 12:53:00,1894,37,29,4,26720,37007,1,0,0.53,1,0,0,1,1
753301,100.0,2005-10-21 06:02:00,3988,37,29,4,38229,36655,1,0,0.11,1,0,0,1,1
193011,200.0,2005-06-18 17:03:00,4320,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
247077,500.0,2005-07-02 08:02:00,4224,37,29,4,26720,37007,1,0,0.16,1,0,0,1,1
403157,200.0,2005-08-03 16:14:00,172,37,29,4,23658,21845,1,0,0.09,1,0,0,1,1
240295,1000.0,2005-07-01 08:07:00,3452,37,29,4,38229,36655,1,0,0.71,1,0,0,1,1
937611,300.0,2005-11-29 19:54:00,3915,37,29,2,11197,29546,1,0,0.09,1,0,0,1,1
599218,300.0,2005-09-17 10:02:00,2772,37,29,4,38229,36655,1,0,0.15,1,0,0,1,1
814428,600.0,2005-11-02 17:22:00,3468,37,29,4,23658,21845,1,0,0.34,1,0,0,2,1
608832,200.0,2005-09-19 10:51:00,2279,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
768607,1000.0,2005-10-24 18:26:00,3396,37,29,4,21363,23997,1,0,2500.0,1,0,0,1,1
905979,300.0,2005-11-22 09:59:00,1661,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
578579,100.0,2005-09-14 11:06:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
768054,500.0,2005-10-24 17:03:00,2826,37,29,2,11197,29546,1,0,0.47,1,0,0,2,2
600533,100.0,2005-09-17 12:21:00,352,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
560406,100.0,2005-09-09 12:31:00,3756,37,29,4,26720,37007,1,0,0.06,1,0,0,1,1
168820,300.0,2005-06-14 16:58:00,2826,37,29,2,11197,29546,1,0,0.48,1,0,0,1,1
818839,200.0,2005-11-03 16:36:00,1943,37,29,10,41181,17392,1,0,0.26,1,0,0,2,1
579779,100.0,2005-09-14 13:25:00,2721,37,29,2,32605,34859,1,0,0.01,1,0,0,1,1
678148,500.0,2005-10-04 13:22:00,4012,37,29,2,32605,34859,1,0,0.07,1,0,0,2,1
437474,100.0,2005-08-12 17:09:00,1829,37,29,10,41181,17392,1,0,2.22,1,0,0,1,1
244806,200.0,2005-07-01 17:24:00,433,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
508320,200.0,2005-08-29 09:57:00,2696,37,29,4,21363,23997,1,0,0.54,1,0,0,1,1
649071,100.0,2005-09-29 18:13:00,2696,37,29,4,21363,23997,1,0,0.09,1,0,0,1,1
328904,200.0,2005-07-18 16:41:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
242136,300.0,2005-07-01 12:21:00,2721,37,29,2,32605,34859,1,0,0.12,1,0,0,1,1
898514,500.0,2005-11-20 11:40:00,2721,37,29,2,32605,34859,1,0,0.36,1,0,0,1,1
724608,200.0,2005-10-15 12:03:00,1168,37,29,2,11197,29546,1,0,0.29,1,0,0,1,1
86256,300.0,2005-05-22 18:35:00,1919,37,29,2,11197,29546,1,0,0.11,1,0,0,1,1
254488,100.0,2005-07-03 17:18:00,2725,37,29,4,26720,37007,1,0,0.05,1,0,0,2,1
480866,200.0,2005-08-21 10:05:00,1704,37,29,4,23658,21845,1,0,0.09,1,0,0,1,1
900116,300.0,2005-11-20 16:00:00,5138,37,29,10,40684,35477,1,0,0.02,1,0,0,2,2
491318,200.0,2005-08-24 12:44:00,2810,37,29,4,21363,23997,1,0,1.0,1,0,0,1,1
573254,100.0,2005-09-12 17:39:00,4499,37,29,10,41181,17392,1,0,0.13,1,0,0,2,2
151469,100.0,2005-06-09 11:37:00,936,37,29,2,1106,24676,1,0,0.17,1,0,0,1,1
326948,700.0,2005-07-18 11:36:00,936,37,29,2,1106,24676,1,0,0.19,1,0,0,1,1
622251,200.0,2005-09-22 20:19:00,1815,37,29,4,26720,37007,1,0,0.03,1,0,0,1,1
52891,300.0,2005-05-14 14:27:00,3914,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
13583,800.0,2005-05-04 10:32:00,1661,37,29,5,41042,36350,1,0,0.01,1,0,0,2,1
867200,100.0,2005-11-15 11:46:00,936,37,29,2,1106,24676,1,0,19.16,1,0,0,1,1
119674,100.0,2005-05-31 19:55:00,4225,37,29,2,1106,24676,1,0,158.73,1,0,0,1,1
210002,100.0,2005-06-24 07:53:00,4007,37,29,2,1106,24676,1,0,0.33,1,0,0,1,1
266311,100.0,2005-07-06 18:35:00,2792,37,29,2,1106,24676,1,0,0.23,1,0,0,1,1
296591,100.0,2005-07-13 18:35:00,3468,37,29,2,1106,24676,1,0,0.9,1,0,0,1,1
358606,100.0,2005-07-25 17:41:00,2342,37,29,2,1106,24676,1,0,0.07,1,0,0,1,1
429512,100.0,2005-08-10 17:51:00,2892,37,29,2,1106,24676,1,0,0.3,1,0,0,2,2
424868,100.0,2005-08-09 11:37:00,936,37,29,2,1106,24676,1,0,0.23,1,0,0,1,1
470479,100.0,2005-08-18 18:01:00,2792,37,29,2,1106,24676,1,0,0.24,1,0,0,1,1
541823,2000.0,2005-09-04 13:06:00,3472,37,29,2,1106,24676,1,0,6.02,1,1,0,1,1
592222,800.0,2005-09-16 07:37:00,4007,37,29,2,1106,24676,1,0,0.52,1,0,0,1,1
657399,100.0,2005-09-30 19:30:00,2313,37,29,2,1106,24676,1,0,28.9,1,0,0,1,1
644352,100.0,2005-09-28 18:29:00,2792,37,29,2,1106,24676,1,0,6.47,1,0,0,1,1
672934,200.0,2005-10-03 12:12:00,936,37,29,2,1106,24676,1,0,0.47,1,0,0,1,1
670988,1000.0,2005-10-02 19:12:00,2224,37,29,2,1106,24676,1,0,0.7,1,0,0,1,1
759847,200.0,2005-10-22 12:27:00,1843,37,29,2,1106,24676,1,0,0.2,1,0,0,1,1
810792,100.0,2005-11-02 06:56:00,3468,37,29,2,1106,24676,1,0,0.16,1,0,0,1,1
798433,100.0,2005-10-31 12:17:00,936,37,29,2,1106,24676,1,0,2.81,1,0,0,1,1
836333,100.0,2005-11-07 17:56:00,2892,37,29,2,1106,24676,1,0,0.47,1,0,0,1,1
880238,100.0,2005-11-16 18:50:00,3468,37,29,2,1106,24676,1,0,0.02,1,0,0,2,2
559076,200.0,2005-09-08 22:06:00,1551,37,29,10,40684,35477,1,0,0.08,1,0,0,2,1
901470,100.0,2005-11-21 05:59:00,3988,37,29,4,38229,36655,1,0,0.16,1,0,0,1,1
861306,100.0,2005-11-14 13:01:00,3721,37,29,5,41042,36350,1,0,0.0,1,0,0,2,2
46748,500.0,2005-05-13 18:21:00,16,37,29,10,40684,35477,1,0,0.05,1,0,0,1,1
642387,500.0,2005-09-28 13:04:00,4012,37,29,2,32605,34859,1,0,0.06,1,0,0,2,1
640169,300.0,2005-09-27 17:23:00,1958,37,29,4,21363,23997,1,0,212.77,1,0,0,1,1
